Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"2862455000","2214700","3270","21312.5",""
"2863354000","2214700","3270","21319.6",""
"2864188000","2214700","3270","21325.6",""
"2865022000","2214700","3270","21331.5",""
"2865856000","2214700","3270","21337.4",""
"2866996000","2212900","3270","21346.1",""
"2867831000","2212900","3270","21352.8",""
"2868665000","2212900","3269","21359.5",""
"2869498000","2212900","3269","21366.2",""
"2870337000","2212900","3270","21372.9",""
"2871479000","2212900","3270","21381.2",""
"2872313000","2212900","3269","21387.1",""
"2873145000","2212900","3269","21393.0",""
"2873979000","2311800","3269","21399.3",""
"2874812000","2311800","3269","21405.6",""
"2875954000","2311800","3269","21413.9","0x23D39B7280004808"
"2876788000","2311800","3269","21420.2",""
"2877622000","2311800","3270","21426.2","0x3D39F2080004870"
"2878460000","2311800","3270","21432.1",""
"2879293000","2311800","3269","21438.0",""
"2880439000","2311800","3270","21446.7",""
"2881273000","2212200","3270","21452.6",""
"2882108000","2212200","3270","21458.9","0x23D39B7280004808"
"2882941000","2212200","3269","21465.2","0x3D3BD2880004870"
"2883776000","2212200","3269","21471.1",""
"2884860000","2212200","3269","21479.0",""
"2885751000","2212200","3269","21485.3",""
"2886585000","2212200","3269","21491.6",""
"2887418000","2212200","3269","21498.3",""
"2888252000","2278600","3269","21505.1",""
"2889394000","2278600","3269","21514.1",""
"2890231000","2278600","3268","21520.8",""
"2891066000","2278600","3268","21526.8",""
"2891900000","2278600","3268","21532.7",""
"2892733000","2278600","3268","21539.0",""
"2893817000","2278600","3268","21546.9",""
"2894710000","2278600","3268","21553.6","0x23D39B7280004808"
"2895543000","2279200","3268","21559.9","0x3D3BD2A80004870"
"2896377000","2279200","3268","21565.8",""
"2897211000","2279200","3269","21571.7",""
"2898352000","2279200","3269","21580.0",""
"2899186000","2279200","3269","21586.3",""
"2900020000","2279200","3269","21592.6",""
"2900860000","2279200","3270","21598.6",""
"2901694000","2279200","3269","21604.9",""
"2902836000","2212700","3269","21613.2",""
"2903670000","2212700","3269","21619.1",""
"2904503000","2212700","3270","21625.0",""
"2905338000","2212700","3270","21631.7",""
"2906172000","2212700","3270","21637.6",""
"2907255000","2212700","3270","21645.9",""
"2908146000","2212700","3270","21653.0",""
"2908980000","2212700","3271","21659.7",""
"2909815000","2313100","3270","21666.4",""
"2910653000","2313100","3271","21672.3",""
"2911796000","2313100","3271","21680.6",""
"2912630000","2313100","3270","21686.9",""
"2913464000","2313100","3271","21693.2",""
"2914297000","2313100","3271","21699.2",""
"2915132000","2313100","3271","21705.1",""
"2916216000","2313100","3271","21713.0",""
"2917106000","2213100","3271","21719.7",""
"2917940000","2213100","3271","21726.0",""
"2918774000","2213100","3271","21731.9",""
"2919607000","2213100","3271","21738.2",""
"2920759000","2213100","3271","21746.5",""
"2921593000","2213100","3271","21752.4",""
"2922427000","2213100","3270","21758.7","0x3D39F1280004870"
"2923262000","2213100","3270","21765.0",""
"2924096000","2223300","3271","21771.0",""
"2925237000","2223300","3270","21779.2","0x23D39B7280004808"
"2926071000","2223300","3270","21785.5","0x3D39EF480004870"
"2926905000","2223300","3270","21791.5",""
"2927739000","2223300","3271","21798.2",""
"2928572000","2223300","3270","21804.9",""
"2929713000","2223300","3270","21814.0",""
"2930552000","2223300","3270","21820.3",""
"2931387000","2328900","3271","21827.0",""
"2932221000","2328900","3271","21833.3",""
"2933055000","2328900","3270","21840.0",""
"2934140000","2328900","3270","21848.3",""
"2935032000","2328900","3271","21855.4",""
"2935865000","2328900","3271","21861.7","0x3D3B882C0004870"
"2936700000","2328900","3271","21867.2","0x3D3BCD280004870"
"2937534000","2328900","3271","21872.7",""
"2938676000","2280000","3271","21881.8",""
"2939510000","2280000","3271","21888.5","0x23D39B7280004808"
"2940349000","2280000","3271","21894.5","0x3D39F3680004870"
"2941183000","2280000","3272","21900.4",""
"2942016000","2280000","3271","21906.3",""
"2943156000","2280000","3271","21915.0",""
"2943989000","2280000","3271","21920.9",""
"2944823000","2280000","3270","21927.2",""
"2945655000","2226600","3270","21933.1",""
"2946489000","2226600","3271","21939.4",""
"2947572000","2226600","3271","21947.3",""
"2948464000","2226600","3271","21953.6",""
"2949298000","2226600","3271","21959.9",""
"2950138000","2226600","3271","21966.2",""
"2950971000","2226600","3271","21972.2",""
"2952112000","2226600","3271","21980.4",""
"2952946000","2213100","3270","21986.4",""
"2953781000","2213100","3270","21992.3",""
"2954615000","2213100","3270","21999.0",""
"2955449000","2213100","3271","22004.9",""
"2956591000","2213100","3270","22013.6",""
"2957424000","2213100","3270","22020.3",""
"2958258000","2213100","3270","22027.0",""
"2959092000","2213100","3270","22033.7",""
"2959926000","2312600","3270","22039.6","0x3D3BD3AC0004870"
"2961072000","2312600","3271","22047.9","0x3D39F1880004870"
"2961906000","2312600","3270","22054.2",""
"2962745000","2312600","3270","22060.5",""
"2963579000","2312600","3270","22066.5",""
"2964413000","2312600","3271","22072.8",""
"2965555000","2312600","3271","22081.1",""
"2966389000","2312600","3271","22087.0",""
"2967223000","2228100","3271","22093.3",""
"2968056000","2228100","3271","22099.6","0x23D39B7280004808"
"2968889000","2228100","3271","22105.5","0x3D3BD2880004870"
"2969973000","2228100","3271","22113.4",""
"2970868000","2228100","3271","22120.1",""
"2971702000","2228100","3271","22126.0",""
"2972537000","2228100","3271","22132.3",""
"2973371000","2228100","3272","22138.6",""
"2974513000","2230000","3272","22146.9",""
"2975347000","2230000","3272","22152.8",""
"2976181000","2230000","3272","22158.8",""
"2977014000","2230000","3271","22165.9",""
"2977848000","2230000","3271","22172.6","0x3D3BD3AC0004870"
"2978989000","2230000","3271","22181.7","0x3D39EE280004870"
"2979823000","2230000","3271","22187.6",""
"2980663000","2230000","3271","22193.9","0x23D39B7280004808"
"2981497000","2311400","3271","22200.2","0x3D39F3480004870"
"2982330000","2311400","3271","22206.1",""
"2983414000","2311400","3272","22214.0",""
"2984306000","2311400","3272","22220.3",""
"2985140000","2311400","3271","22226.2",""
"2985972000","2311400","3271","22232.9",""
"2986806000","2311400","3272","22238.9",""
"2987947000","2311400","3271","22247.1",""
"2988780000","2199100","3271","22253.1",""
"2989613000","2199100","3272","22259.4",""
"2990453000","2199100","3272","22265.3",""
"2991287000","2199100","3272","22271.6",""
"2992430000","2199100","3272","22279.9",""
"2993264000","2199100","3272","22286.2",""
"2994098000","2199100","3272","22292.1",""
"2994931000","2199100","3272","22298.0",""
"2995765000","2207500","3272","22303.9",""
"2996848000","2207500","3271","22313.0",""
"2997740000","2207500","3272","22320.1",""
"2998574000","2207500","3272","22326.8",""
"2999407000","2207500","3272","22333.1",""
"3000246000","2207500","3271","22339.5",""
"3001387000","2207500","3271","22347.7",""
"3002221000","2207500","3271","22353.7",""
"3003055000","2312600","3271","22359.6","0x3D3BD36C0004870"
"3003889000","2312600","3271","22365.9","0x23D39B7280004808"
"3004727000","2312600","3271","22372.2","0x3D39B8680004870"
"3005810000","2312600","3271","22380.1","0x23D39B7280004808"
"3006702000","2312600","3272","22386.4","0x3D39F2680004870"
"3007536000","2312600","3271","22392.3",""
"3008370000","2312600","3271","22398.6",""
"3009204000","2312600","3271","22404.9",""
"3010352000","2211600","3271","22412.8",""
"3011186000","2211600","3271","22419.1","0x23D39B7280004808"
"3012020000","2211600","3271","22425.5","0x3D3BD2E80004870"
"3012854000","2211600","3271","22431.4",""
"3013687000","2211600","3270","22437.3",""
"3014829000","2211600","3271","22445.6",""
"3015663000","2211600","3271","22451.9",""
"3016496000","2211600","3271","22458.2",""
"3017331000","2261100","3271","22464.9",""
"3018165000","2261100","3271","22472.0",""
"3019307000","2261100","3271","22480.7",""
"3020146000","2261100","3271","22487.0",""
"3020980000","2261100","3271","22492.9",""
"3021813000","2261100","3271","22498.8",""
"3022647000","2261100","3271","22505.5",""
"3023731000","2261100","3271","22513.4","0x23D39B7280004808"
"3024623000","2279000","3271","22519.7","0x3D39F3A80004870"
"3025456000","2279000","3270","22526.1",""
"3026290000","2279000","3270","22532.0",""
"3027124000","2279000","3270","22537.9",""
"3028208000","2279000","3270","22545.8",""
"3029101000","2279000","3269","22552.5",""
"3029935000","2279000","3270","22558.8","0x3D39F0A80004870"
"3030775000","2279000","3270","22564.7",""
"3031608000","2207500","3270","22570.6","0x3D3BD3AC0004870"
"3032749000","2207500","3270","22578.9","0x3D39F3680004870"
"3033582000","2207500","3270","22585.2",""
"3034415000","2207500","3270","22591.5","0x23D39B7280004808"
"3035249000","2207500","3270","22597.5","0x3D3BD3E80004870"
"3036082000","2207500","3269","22603.8",""
"3037166000","2207500","3269","22612.4",""
"3038057000","2207500","3269","22619.6",""
"3038891000","2314800","3269","22626.3",""
"3039725000","2314800","3269","22632.2",""
"3040564000","2314800","3269","22638.5",""
"3041703000","2314800","3269","22646.8",""
"3042537000","2314800","3269","22653.1",""
"3043371000","2314800","3269","22659.0",""
"3044205000","2314800","3269","22665.3",""
"3045039000","2314800","3270","22671.2",""
"3046127000","2213600","3270","22679.1",""
"3047019000","2213600","3270","22685.8","0x23D39B7280004808"
"3047852000","2213600","3270","22692.1","0x3D0402680004870"
"3048686000","2213600","3270","22698.1",""
"3049519000","2213600","3270","22704.0",""
"3050609000","2213600","3270","22712.3",""
"3051501000","2213600","3269","22718.6",""
"3052335000","2213600","3270","22724.9",""
"3053168000","2241000","3270","22731.2",""
"3054002000","2241000","3270","22737.1",""
"3055145000","2241000","3270","22745.4",""
"3055979000","2241000","3270","22751.3",""
"3056813000","2241000","3270","22758.4",""
"3057647000","2241000","3271","22765.1",""
"3058481000","2241000","3271","22771.8",""
"3059622000","2241000","3270","22780.1",""
"3060462000","2295100","3270","22786.4",""
"3061296000","2295100","3270","22792.7",""
"3062130000","2295100","3269","22798.7",""
"3062963000","2295100","3270","22804.6",""
"3064103000","2295100","3270","22812.9",""
"3064938000","2295100","3269","22819.2",""
"3065771000","2295100","3270","22825.5","0x23D39B7280004808"
"3066606000","2295100","3269","22831.4","0x3D39F4280004870"
"3067439000","2227200","3269","22837.7",""
"3068582000","2227200","3269","22846.0",""
"3069415000","2227200","3269","22851.9",""
"3070255000","2227200","3270","22858.2",""
"3071088000","2227200","3270","22864.5",""
"3071922000","2227200","3270","22870.5",""
"3073063000","2227200","3270","22878.7",""
"3073897000","2227200","3270","22885.1",""
"3074731000","2212900","3270","22891.0",""
"3075565000","2212900","3270","22896.9",""
"3076398000","2212900","3270","22903.6",""
"3077473000","2212900","3270","22912.3",""
"3078372000","2212900","3270","22919.8",""
"3079206000","2212900","3270","22926.1",""
"3080040000","2212900","3270","22932.0",""
"3080879000","2212900","3270","22938.3",""
"3082020000","2313000","3270","22946.6",""
"3082854000","2313000","3270","22952.5",""
"3083688000","2313000","3270","22958.8",""
"3084521000","2313000","3270","22965.1",""
"3085355000","2313000","3271","22971.1",""
"3086496000","2313000","3271","22979.3",""
"3087330000","2313000","3271","22985.3",""
"3088168000","2313000","3270","22991.6",""
"3089003000","2225600","3270","22997.9","0x23D39B7280004808"
"3089837000","2225600","3270","23003.8","0x3D39EF680004870"
"3090926000","2225600","3271","23012.1",""
"3091819000","2225600","3271","23018.4",""
"3092653000","2225600","3271","23024.3",""
"3093487000","2225600","3270","23030.2",""
"3094320000","2225600","3271","23036.9",""
"3095461000","2225600","3271","23045.2",""
"3096295000","2229400","3271","23051.5",""
"3097129000","2229400","3270","23058.2","0x3D3BD36C0004870"
"3097961000","2229400","3270","23065.0","0x3D3AEEE80004870"
"3098795000","2229400","3270","23071.7",""
"3099878000","2229400","3270","23079.6",""
"3100774000","2229400","3270","23086.3",""
"3101609000","2229400","3269","23092.2",""
"3102443000","2229400","3270","23098.5",""
"3103277000","2294500","3270","23104.4",""
"3104419000","2294500","3269","23113.1",""
"3105254000","2294500","3269","23119.0",""
"3106087000","2294500","3270","23124.9",""
"3106921000","2294500","3270","23131.2",""
"3107755000","2294500","3270","23137.5",""
"3108898000","2294500","3270","23145.8",""
"3109732000","2294500","3271","23151.7",""
"3110571000","2228800","3270","23158.1",""
"3111405000","2228800","3270","23164.0",""
"3112239000","2228800","3270","23170.3",""
"3113379000","2228800","3271","23178.6","0x23D39B7280004808"
"3114214000","2228800","3271","23184.9","0x3D39B7480004870"
"3115047000","2228800","3271","23190.8",""
"3115881000","2228800","3271","23196.7",""
"3116713000","2228800","3270","23203.8",""
"3117856000","2281400","3270","23212.9",""
"3118690000","2281400","3270","23219.6",""
"3119522000","2281400","3270","23225.5",""
"3120362000","2281400","3270","23231.8","0x23D39B7280004808"
"3121197000","2281400","3271","23238.1","0x3D39F2280004870"
"3122338000","2281400","3271","23246.4",""
"3123172000","2281400","3271","23252.3",""
"3124006000","2281400","3271","23258.3",""
"3124839000","2225400","3271","23264.2",""
"3125672000","2225400","3271","23270.9",""
"3126813000","2225400","3271","23279.2","0x23D39B7280004800"
"3127648000","2225400","3271","23285.1","0x3D39F3A80004870"
"3128481000","2225400","3271","23291.0",""
"3129314000","2225400","3271","23297.3",""
"3130158000","2225400","3271","23303.2",""
"3131234000","2225400","3270","23311.1",""
"3132134000","2228700","3270","23317.8","0x23D39B7280004808"
"3132967000","2228700","3271","23324.1","0x3D39EFA80004870"
"3133802000","2228700","3271","23330.1",""
"3134636000","2228700","3270","23336.4",""
"3135721000","2228700","3270","23344.3",""
"3136612000","2228700","3270","23351.8",""
"3137446000","2228700","3270","23358.1","0x3D3BD2A80004870"
"3138280000","2228700","3270","23365.2",""
"3139114000","2329700","3270","23371.5",""
"3140261000","2329700","3270","23379.8",""
"3141095000","2329700","3270","23386.1",""
"3141929000","2329700","3271","23392.0",""
"3142763000","2329700","3271","23397.9",""
"3143597000","2329700","3270","23404.2",""
"3144739000","2329700","3270","23412.5","0x23D39B7280004808"
"3145572000","2329700","3270","23418.8",""
"3146406000","2212900","3271","23424.7","0x3D39F2080004870"
"3147240000","2212900","3271","23430.7",""
"3148073000","2212900","3270","23436.6",""
"3149158000","2212900","3270","23444.5",""
"3150049000","2212900","3271","23451.2",""
"3150889000","2212900","3270","23457.5",""
"3151722000","2212900","3270","23463.8",""
"3152555000","2212900","3270","23469.7",""
"3153631000","2217200","3270","23477.6",""
"3154530000","2217200","3270","23483.9",""
"3155364000","2217200","3270","23490.2",""
"3156198000","2217200","3271","23496.5",""
"3157031000","2217200","3271","23503.2",""
"3158115000","2217200","3270","23512.3",""
"3159007000","2217200","3270","23519.0",""
"3159841000","2217200","3270","23525.3",""
"3160680000","2306700","3270","23531.3",""
"3161514000","2306700","3271","23537.2",""
"3162598000","2306700","3270","23545.5",""
"3163490000","2306700","3270","23552.2",""
