Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"602950000","2262600","3268","4492.9","0x3D39AF680004870"
"603783000","2262600","3268","4498.8",""
"604867000","2262600","3269","4506.7",""
"605758000","2262600","3269","4513.4",""
"606597000","2262600","3269","4519.7",""
"607431000","2262600","3269","4526.0",""
"608265000","2262600","3269","4532.3",""
"609353000","2246500","3269","4540.2",""
"610244000","2246500","3269","4546.5",""
"611079000","2246500","3269","4552.8",""
"611913000","2246500","3269","4559.1",""
"612747000","2246500","3269","4565.9",""
"613831000","2246500","3269","4573.7",""
"614723000","2246500","3270","4580.0",""
"615557000","2246500","3269","4586.4",""
"616391000","2241900","3270","4592.3",""
"617231000","2241900","3270","4598.6",""
"618315000","2241900","3269","4606.9",""
"619205000","2241900","3270","4613.6",""
"620040000","2241900","3270","4619.9",""
"620875000","2241900","3270","4625.8",""
"621709000","2241900","3269","4632.1",""
"622851000","2241900","3270","4640.8",""
"623685000","2278600","3270","4647.1",""
"624519000","2278600","3270","4653.4",""
"625353000","2278600","3270","4659.3",""
"626187000","2278600","3271","4665.7","0x23D39B7280004808"
"627275000","2278600","3271","4673.5","0x3D39AFA80004870"
"628167000","2278600","3271","4680.3",""
"629001000","2278600","3271","4686.6",""
"629835000","2278600","3271","4692.9",""
"630669000","2242400","3271","4698.8",""
"631753000","2242400","3272","4706.7",""
"632644000","2242400","3271","4713.4",""
"633478000","2242400","3271","4719.7",""
"634312000","2242400","3271","4726.4",""
"635145000","2242400","3271","4732.3",""
"636229000","2242400","3271","4740.2",""
"637126000","2242400","3271","4746.5",""
"637960000","2246100","3271","4752.8",""
"638794000","2246100","3271","4759.2",""
"639627000","2246100","3271","4765.9",""
"640769000","2246100","3271","4774.2",""
"641604000","2246100","3271","4780.1",""
"642437000","2246100","3272","4786.4",""
"643271000","2246100","3271","4792.3",""
"644105000","2246100","3272","4798.6",""
"645246000","2264300","3272","4807.3",""
"646080000","2264300","3272","4813.6",""
"646919000","2264300","3273","4819.5",""
"647753000","2264300","3273","4825.8",""
"648587000","2264300","3273","4831.7",""
"649728000","2264300","3273","4840.4",""
"650567000","2264300","3273","4846.7","0x23D39B7280004808"
"651401000","2264300","3273","4853.1","0x3D39F3A80004870"
"652235000","2240800","3273","4859.0",""
"653070000","2240800","3273","4865.3",""
"654212000","2240800","3273","4873.6",""
"655045000","2240800","3273","4879.9",""
"655878000","2240800","3273","4886.6",""
"656718000","2240800","3273","4892.5",""
"657552000","2240800","3273","4898.8","0x23D39B7280004808"
"658635000","2240800","3273","4906.7","0x3D0402E80004870"
"659527000","2245900","3273","4913.0","0x3D3BD36C0004870"
"660360000","2245900","3274","4919.3","0x3D3BD2E80004870"
"661195000","2245900","3274","4926.0",""
"662029000","2245900","3273","4932.0",""
"663170000","2245900","3274","4940.2",""
"664004000","2245900","3274","4946.5",""
"664837000","2245900","3274","4952.5","0x3D39EFE80004870"
"665671000","2245900","3274","4958.8","0x3D3BD6680004870"
"666504000","2279200","3274","4965.5",""
"667652000","2279200","3273","4973.8",""
"668486000","2279200","3274","4979.7",""
"669320000","2279200","3273","4986.0",""
"670155000","2279200","3273","4991.9",""
"670988000","2279200","3273","4998.2",""
"672071000","2279200","3272","5006.9",""
"672964000","2279200","3272","5013.2",""
"673797000","2245700","3272","5019.5",""
"674631000","2245700","3272","5025.5",""
"675465000","2245700","3272","5031.8",""
"676612000","2245700","3272","5040.0",""
"677446000","2245700","3272","5046.8","0x23D39B7280004808"
"678279000","2245700","3272","5052.7","0x3D3BD2C80004870"
"679113000","2245700","3272","5059.0","0x23D39B7280004808"
"679948000","2245700","3273","5064.9","0x3D39F3080004870"
"681032000","2230500","3273","5072.8",""
"681922000","2230500","3272","5079.5",""
"682756000","2230500","3272","5086.2",""
"683589000","2230500","3272","5092.1",""
"684423000","2230500","3272","5098.4",""
"685565000","2230500","3272","5106.7",""
"686398000","2230500","3272","5112.6",""
"687237000","2230500","3272","5118.9",""
"688070000","2276300","3272","5125.7",""
"688904000","2276300","3272","5131.6",""
"690046000","2276300","3272","5139.9",""
"690880000","2276300","3271","5146.2",""
"691714000","2276300","3271","5152.1",""
"692552000","2276300","3271","5158.4",""
"693385000","2276300","3271","5165.1",""
"694526000","2276300","3270","5173.4",""
"695360000","2246700","3270","5179.7",""
"696194000","2246700","3271","5185.6",""
"697034000","2246700","3271","5191.9",""
"697867000","2246700","3271","5197.8",""
"699008000","2246700","3270","5206.9",""
"699843000","2246700","3270","5213.2",""
"700676000","2246700","3270","5219.2",""
"701510000","2246700","3270","5225.9",""
"702345000","2259000","3270","5231.8",""
"703486000","2259000","3270","5240.1",""
"704320000","2259000","3270","5246.4",""
"705154000","2259000","3270","5252.3",""
"705988000","2259000","3269","5258.6",""
"706826000","2259000","3269","5265.3",""
"707966000","2259000","3269","5273.6",""
"708801000","2259000","3269","5279.5",""
"709634000","2246900","3269","5285.8",""
"710469000","2246900","3269","5291.7",""
"711303000","2246900","3269","5298.1",""
"712379000","2246900","3269","5306.7","0x23D39B7280004808"
"713280000","2246900","3269","5313.1","0x3D39F3080004870"
"714113000","2246900","3269","5319.4",""
"714948000","2246900","3269","5325.3",""
"715781000","2246900","3269","5331.6",""
"716928000","2245300","3270","5339.9",""
"717760000","2245300","3270","5346.6",""
"718594000","2245300","3270","5352.5",""
"719428000","2245300","3270","5358.8",""
"720261000","2245300","3270","5364.7",""
"721403000","2245300","3269","5373.0",""
"722235000","2245300","3269","5379.3","0x3D3BD3AC0004870"
"723070000","2245300","3269","5386.0","0x3D39F3080004870"
"723903000","2262600","3269","5392.0",""
"724737000","2262600","3269","5398.3",""
"725879000","2262600","3269","5406.5",""
"726718000","2262600","3269","5412.5",""
"727552000","2262600","3269","5419.2",""
"728386000","2262600","3269","5425.5",""
"729220000","2262600","3269","5431.4",""
"730361000","2262600","3269","5439.7",""
"731194000","2246300","3268","5446.0",""
"732028000","2246300","3269","5451.9",""
"732861000","2246300","3268","5458.2",""
"733693000","2246300","3268","5464.9",""
"734782000","2246300","3268","5472.8",""
"735673000","2246300","3269","5479.5","0x23D39B7280004808"
"736507000","2246300","3269","5485.4","0x3D39F2C80004870"
"737347000","2246300","3268","5491.8",""
"738181000","2258400","3269","5498.1",""
"739266000","2258400","3269","5506.4",""
"740158000","2258400","3269","5512.7",""
"740991000","2258400","3268","5519.0",""
"741826000","2258400","3268","5524.9",""
"742660000","2258400","3268","5531.2","0x23D39B7280004808"
"743801000","2258400","3268","5539.9","0x3D3BD3E80004870"
"744636000","2258400","3269","5546.2",""
"745469000","2247300","3269","5552.1",""
"746303000","2247300","3269","5558.4",""
"747141000","2247300","3269","5564.4",""
"748283000","2247300","3269","5573.0",""
"749117000","2247300","3269","5579.3",""
"749952000","2247300","3269","5585.7",""
"750785000","2247300","3269","5592.0",""
"751619000","2247300","3269","5597.9",""
"752760000","2246300","3269","5606.2",""
"753593000","2246300","3268","5612.5",""
"754429000","2246300","3269","5618.8",""
"755263000","2246300","3269","5625.1",""
"756098000","2246300","3269","5631.4",""
"757245000","2246300","3269","5639.7",""
"758079000","2246300","3269","5645.6",""
"758913000","2246300","3269","5651.9",""
"759748000","2258400","3270","5658.2",""
"760581000","2258400","3270","5664.6",""
"761722000","2258400","3269","5672.8",""
"762555000","2258400","3270","5679.2",""
"763389000","2258400","3270","5685.1",""
"764223000","2258400","3270","5691.4",""
"765057000","2258400","3270","5697.3",""
"766141000","2258400","3270","5706.0",""
"767038000","2262800","3270","5712.7",""
"767872000","2262800","3270","5718.6",""
"768707000","2262800","3270","5724.5",""
"769539000","2262800","3270","5730.8",""
"770623000","2262800","3270","5738.7",""
"771514000","2262800","3269","5745.8",""
"772349000","2262800","3270","5752.1",""
"773183000","2262800","3270","5758.1",""
"774017000","2244100","3270","5764.4",""
"775159000","2244100","3270","5772.7",""
"775993000","2244100","3271","5778.6",""
"776836000","2244100","3270","5785.3",""
"777670000","2244100","3270","5791.6",""
"778503000","2244100","3270","5797.5",""
"779645000","2244100","3271","5805.8",""
"780479000","2244100","3270","5812.1",""
"781314000","2228100","3270","5818.0",""
"782148000","2228100","3270","5824.7",""
"782981000","2228100","3270","5831.0","0x3D39F0E80004870"
"784065000","2228100","3270","5838.9",""
"784957000","2228100","3270","5845.2",""
"785790000","2228100","3270","5851.6",""
"786630000","2228100","3271","5857.5",""
"787464000","2228100","3270","5864.2",""
"788539000","2266800","3271","5872.1",""
"789437000","2266800","3270","5878.8",""
"790271000","2266800","3270","5884.7",""
"791104000","2266800","3270","5891.0",""
"791938000","2266800","3270","5896.9",""
"793079000","2266800","3270","5906.0",""
"793913000","2266800","3270","5911.9",""
"794749000","2266800","3270","5918.2",""
"795582000","2257500","3271","5924.5",""
"796416000","2257500","3271","5930.5",""
"797564000","2257500","3271","5938.7",""
"798397000","2257500","3271","5945.4",""
"799232000","2257500","3271","5951.8",""
"800064000","2257500","3270","5957.7",""
"800899000","2257500","3270","5964.0",""
"802041000","2257500","3270","5972.3",""
"802875000","2229200","3270","5978.2",""
"803710000","2229200","3271","5984.9",""
"804544000","2229200","3270","5991.2",""
"805378000","2229200","3270","5997.1",""
"806518000","2229200","3270","6005.4",""
"807357000","2229200","3270","6011.7",""
"808192000","2229200","3269","6017.6",""
"809026000","2229200","3270","6024.3",""
"809860000","2276700","3269","6030.7",""
"811000000","2276700","3270","6038.9",""
"811834000","2276700","3269","6045.3",""
"812668000","2276700","3269","6051.2",""
"813501000","2276700","3269","6057.5","0x23D39B7280004808"
"814335000","2276700","3269","6063.8","0x3D3AEFE80004870"
"815477000","2276700","3269","6072.5",""
"816311000","2276700","3270","6078.4",""
"817150000","2246300","3269","6084.7",""
"817984000","2246300","3269","6090.6",""
"818822000","2246300","3269","6096.9","0x3D39B6E80004878"
"819905000","2246300","3269","6105.2","0x3D39F1C80004870"
"820796000","2246300","3269","6111.9",""
"821630000","2246300","3270","6117.8",""
"822464000","2246300","3269","6124.2",""
"823298000","2246300","3269","6130.1",""
"824439000","2230400","3269","6138.4",""
"825273000","2230400","3270","6145.1",""
"826107000","2230400","3270","6151.4",""
"826946000","2230400","3270","6157.7",""
"827780000","2230400","3270","6163.6",""
"828921000","2230400","3269","6171.9",""
"829755000","2230400","3269","6178.2",""
"830589000","2230400","3270","6184.5",""
"831422000","2277300","3269","6190.8",""
"832256000","2277300","3269","6197.1",""
"833398000","2277300","3269","6205.4",""
"834233000","2277300","3270","6211.3",""
"835067000","2277300","3269","6217.7","0x23D39B7280004808"
"835901000","2277300","3269","6224.0","0x3D3BD2C80004870"
"836740000","2277300","3270","6230.3",""
"837881000","2277300","3269","6238.6",""
"838713000","2246300","3269","6244.9",""
"839547000","2246300","3269","6250.8",""
"840380000","2246300","3269","6257.1",""
"841213000","2246300","3269","6263.4",""
"842297000","2246300","3269","6271.7",""
"843188000","2246300","3269","6278.0",""
"844021000","2246300","3269","6284.3",""
"844855000","2246300","3269","6290.2",""
"845689000","2244900","3269","6296.6",""
"846835000","2244900","3269","6305.2",""
"847669000","2244900","3268","6311.6",""
"848503000","2244900","3268","6317.9","0x23D39B7280004808"
"849336000","2244900","3269","6323.8","0x3D39F1880004870"
"850170000","2244900","3269","6330.1","0x23D39B7280004808"
"851311000","2244900","3269","6338.4","0x3D0402680004870"
"852146000","2244900","3269","6344.7",""
"852979000","2263000","3269","6351.0",""
"853812000","2263000","3268","6357.3",""
"854646000","2263000","3269","6363.2",""
"855730000","2263000","3269","6371.1",""
"856627000","2263000","3269","6377.8","0x23D39B7280004808"
"857460000","2263000","3268","6384.1","0x3D3BD3C80004870"
"858294000","2263000","3269","6390.5",""
"859127000","2263000","3269","6396.8",""
"860274000","2245000","3269","6405.0",""
"861108000","2245000","3269","6411.0",""
"861941000","2245000","3269","6417.3",""
"862774000","2245000","3269","6423.6",""
"863608000","2245000","3269","6430.3",""
"864749000","2245000","3269","6438.6",""
"865583000","2245000","3269","6444.5",""
"866417000","2245000","3269","6450.8",""
"867257000","2242600","3269","6456.7",""
"868091000","2242600","3269","6463.0",""
"869175000","2242600","3268","6471.3",""
"870066000","2242600","3269","6478.0","0x23D39B7280004808"
"870900000","2242600","3269","6483.9","0x3D39EFA80004870"
"871733000","2242600","3269","6490.3",""
"872567000","2242600","3269","6496.6",""
"873651000","2242600","3269","6504.9",""
"874544000","2280800","3270","6511.6",""
"875378000","2280800","3269","6518.3",""
"876212000","2280800","3269","6523.8",""
"877052000","2280800","3270","6530.1",""
"878191000","2280800","3269","6538.8",""
"879026000","2280800","3269","6544.7","0x23D39B7280004808"
"879860000","2280800","3270","6551.0","0x3D39F0E80004870"
"880693000","2280800","3270","6556.9",""
"881527000","2259900","3269","6563.6",""
"882669000","2259900","3270","6571.9",""
"883502000","2259900","3270","6577.8",""
"884336000","2259900","3269","6584.2",""
"885169000","2259900","3270","6590.1",""
"886003000","2259900","3270","6596.4",""
"887092000","2259900","3269","6604.7",""
"887982000","2259900","3269","6611.4",""
"888817000","2246500","3270","6617.7",""
"889652000","2246500","3270","6623.6",""
"890485000","2246500","3270","6629.9","0x3D3BD3C80004870"
"891628000","2246500","3269","6638.2",""
"892462000","2246500","3270","6644.9",""
"893296000","2246500","3270","6650.8",""
"894128000","2246500","3270","6657.1","0x23D39B7280004808"
"894961000","2246500","3270","6663.1","0x3D3BD2880004870"
"896037000","2235100","3270","6670.9",""
"896942000","2235100","3269","6677.7",""
"897776000","2235100","3270","6684.4",""
"898611000","2235100","3270","6690.3",""
"899443000","2235100","3270","6696.6",""
"900585000","2235100","3270","6704.9","0x23D39B7280004808"
"901418000","2235100","3270","6710.8","0x3D39F2080004870"
"902258000","2235100","3270","6717.1",""
"903091000","2254200","3269","6723.4",""
"903924000","2254200","3270","6730.1",""
"905066000","2254200","3270","6738.4",""
"905900000","2254200","3270","6744.3",""
"906739000","2254200","3270","6750.2",""
"907572000","2254200","3270","6756.6",""
"908405000","2254200","3270","6762.9",""
"909487000","2254200","3270","6771.2","0x3D3BD36C0004870"
"910378000","2264100","3269","6777.9","0x3D39B1C80004870"
"911212000","2264100","3270","6783.8",""
"912046000","2264100","3270","6790.1",""
"912880000","2264100","3270","6796.0",""
"914020000","2264100","3270","6804.7",""
"914854000","2264100","3270","6811.0",""
"915688000","2264100","3270","6817.3","0x23D39B7280004808"
"916521000","2264100","3270","6823.2","0x3D39F2C80004870"
"917359000","2243200","3270","6829.5",""
"918443000","2243200","3270","6837.4",""
"919335000","2243200","3269","6844.1",""
"920168000","2243200","3270","6850.4",""
"921002000","2243200","3270","6856.8",""
"921836000","2243200","3269","6862.7",""
"922976000","2243200","3270","6871.0",""
"923810000","2243200","3270","6877.3",""
"924644000","2248100","3270","6883.6",""
